,Unnamed: 0,tokens,full_name,dof,year,month,date,hour,sentiment,text,h_score,label,emoji
1740,1740,"['100', 'very', 'skilful', 'but', 'all', 'the', 'greens', 'etc', 'were', 'calling', 'for', 'his', 'head', 'did', 'job', 'they', 'will', 'never', 'able']","Sydney, New South Wales",3,2022,2,10,9,0.0,"@JolyonWagg6 @LNPvoterfail @ExC__Gale @palaceletters @MichaelSpring17 @AlboMP 100%. Very skilful.
But all the Greens etc. were calling for his head. He did a job they will never be able to do.",5.511111111111112,achievement,💯
1742,1742,"['who', 'wants', 'get', 'elected', 'guessing']","Melbourne, Victoria",3,2022,2,10,10,0.0,@quiet_101 @Scomo_cow @MichaelSpring17 @AlboMP Who wants to get re-elected I’m guessing?,5.72,achievement,💯
1744,1744,"['and', 'fair', 'enough', 'but', 'they', 'should', 'understand', 'how', 'politics', 'works', 'greens', 'are', 'only', 'one', 'the', 'upper', 'house', 'they', 'said', 'then', 'speakers', 'vote', 'would', 'decide', 'convincing', 'members', 'cross', 'the', 'floor', 'huge', 'found', 'the', 'middle', 'ground', 'for', 'them', 'then', 'had', 'make', 'call']","Melbourne, Victoria",3,2022,2,10,10,0.0338983050847457,@nguyen_elissa @MichaelSpring17 @Merlinman10 @AlboMP And fair enough but they should understand how politics works? Greens are only one in the upper house if they said no then speakers vote would decide it! Convincing LNP members to cross the floor is huge! Albo found the middle ground for them to do it then LNP had to make a call,5.523809523809524,achievement,💯
1746,1746,"['need', 'remember', 'they', 'need', 'win', 'the', 'next', 'and', 'win', 'with', 'losing', 'lot', 'seats', 'the', 'people', 'determine', 'how', 'will', 'governed', 'how', 'vote', 'voted', 'the', 'and', 'got', 'religious', 'zealots', 'govern']","Melbourne, Victoria",3,2022,2,10,10,0.0612244897959183,@daskkiphil @sco_deb @MichaelSpring17 @AlboMP We need to remember they need to win the next and win with LNP losing a lot of seats! We the people determine how we will be governed by how we vote! We voted in the LNP and we got religious zealots to govern!,5.7360000000000015,achievement,💯
1754,1754,"['this', 'there', 'with', 'fake', 'freckles', 'the', 'same', 'blackface', 'just', 'exciting', 'week', 'online']","Lara, Victoria",3,2022,2,10,2,0.0,"@cosmicjester This is up there with ""fake freckles is the same as blackface""

Just an exciting week to be online",5.853333333333334,achievement,💯
1755,1755,"['welcome', 'the', 'collection']","Queensland, Australia",3,2022,2,10,1,0.2222222222222222,#Criticalrole Welcome to the collection. https://t.co/E7JLSIRA6H,5.92,leisure,🏄
1756,1756,"['said', 'before', 'amp', 'say', 'again', 'luz', 'noceda', 'amp', 'amity', 'blight', 'the', 'greatest', 'rivals', 'friends', 'lovers', 'story', 'ever', 'seen', 'any', 'cartoon', 'show', 'they', 'cute', 'even', 'more', 'amazing', 'the', 'lgbtq', 'representation', 'amp', 'autistic', 'representation', 'the', 'owl', 'house', 'dmdopbqc']","Brisbane, Queensland",3,2022,2,10,1,0.173076923076923,"I’ve said it before &amp; I’ll say it again:

Luz Noceda &amp; Amity Blight is the greatest rivals to friends to lovers story I’ve ever seen in any cartoon show. They’re so cute!

Even more amazing is the LGBTQ+ representation (&amp; autistic representation) on The Owl House ❤️🧡💛💚💙💜💖🏳️‍🌈 https://t.co/LGDMdoPBQC",5.48,achievement,💯
1759,1759,"['still', 'under', 'ipo', 'price']","Perth, Western Australia",3,2022,2,10,1,0.2857142857142857,@Karthik19039961 @nkat007 Still under ipo price 😀,5.82,achievement,💯
1760,1760,"['just', 'posted', 'photo', 'world']","Melbourne, Victoria",3,2022,2,10,1,0.0,Just posted a photo @ Simone's World https://t.co/mOAt7MkTyZ,5.52,achievement,💯
1763,1763,"['with', 'new', 'friends']",Bondi Beach,3,2022,2,10,1,0.0,With new friends ❤️❤️ https://t.co/AsdSkE8BRJ,5.92,achievement,💯
1766,1766,"['where', 'are', 'with', 'set', 'times', 'lol']","Melbourne, Victoria",3,2022,2,10,3,0.3333333333333333,@hnrysmll Where are we at with set times lol,5.92,achievement,💯
1768,1768,"['being', 'asian', 'australian', 'the', '90s', 'sucked', 'were', 'told', 'swamped', 'australia', 'plus', 'weren', 'well', 'represented', 'romantic', 'leads', 'pop', 'culture', 'heart', 'breaks', 'for', 'selina', 'feeling', 'like', 'our', 'race', 'turn', 'off', 'you', 'beautiful', 'sweet', 'woman', 'who', 'deserves', 'better']","Melbourne, Victoria",3,2022,2,10,1,0.2272727272727272,"#MAFS #MAFSAU
Being Asian-Australian in the 90s sucked. We were told we ""swamped Australia""; plus we weren't well-represented as romantic leads in pop culture. My heart breaks for Selina, feeling like our race is a turn-off. You're a beautiful, sweet woman who deserves better",5.641904761904762,affection,💕
1769,1769,"['learn', 'the', 'nsp', 'meditation', 'our', 'next', 'event']","Sydney, New South Wales",3,2022,2,10,1,0.0,"#LUCAS 
#WeLoveYouLucas 
#BabyDogeCoin 
#babies 
https://t.co/8HUBvh4uDu
Learn the NSP meditation at our next event. https://t.co/rkkFN0H2Z9",5.786666666666666,achievement,💯
1771,1771,"['just', 'posted', 'photo', 'melbourne', 'victoria', 'australia']","Melbourne, Victoria",3,2022,2,10,1,0.0,"Just posted a photo @ Melbourne, Victoria, Australia https://t.co/7LK97YDMsX",5.72,achievement,💯
1776,1776,"['killing', 'time', 'waiting', 'for', 'surgery', 'and', 'notice', 'have', 'followers', 'this', 'may', 'not', 'seem', 'like', 'much', 'but', 'for', 'someone', 'who', 'only', 'emerges', 'now', 'and', 'then', 'like', 'that', 'old', 'man', 'chasing', 'the', 'dog', 'off', 'his', 'lawn', 'this', 'cool']","Brisbane, Queensland",3,2022,2,10,1,0.0512820512820512,"Killing time waiting for surgery and notice I have 99 followers. This may not seem like much, but for someone who only emerges now and then like that old man chasing the dog off his lawn, this is cool.",5.613333333333334,achievement,💯
1779,1779,"['for', 'like', 'the', 'equivalent', 'what', 'christians', 'fulfills', 'christians', 'lives', 'and', 'gives', 'them', 'purpose', 'live', 'sacrificed', 'himself', 'for', 'sinners', 'before', 'found', 'out', 'about', 'had', 'nothing', 'live', 'for', 'from', 'the', 'moment', 'saw', 'him', 'has', 'fulfilled', 'life']","Sydney, New South Wales",3,2022,2,10,2,0.1698113207547169,"@cuntymegalodon LeBron for me is like the equivalent to what god is to christians. God fulfills christians lives and gives them a purpose to live. God sacrificed himself for sinners. Before i found out about LeBron i had nothing to live for. From the moment I saw him, he has fulfilled my life",5.812307692307692,achievement,💯
1781,1781,"['haven', 'seen', 'these', 'long', 'time', 'nice', 'ones']","Sydney, New South Wales",3,2022,2,10,20,0.2727272727272727,@tomnoske_ Haven’t seen these in a long time Tom. Nice ones,5.92,achievement,💯
1783,1783,"['still', 'looking', 'good']","Sydney, New South Wales",3,2022,2,10,8,0.6,@Lassx Still looking good 😎🤗,5.92,achievement,💯
1785,1785,"['todays', 'learning', 'this', 'sunburnt', 'country', 'negatively', 'impacted', 'unsustainable', 'farming', 'practices', 'there', 'are', 'farmers', 'self', 'funding', 'green', 'corridors', 'native', 'grasses', 'plants', 'amp', 'trees', 'better', 'manage', 'the', 'flood', 'plains', 'untry']","Bellata, New South Wales",3,2022,2,10,1,0.048780487804878,"Todays learning - in this sunburnt Country negatively impacted by unsustainable farming practices there are farmers self funding green corridors of Native grasses, plants &amp; trees to better manage the flood plains of Gomeroi Country #CaringForCountry #TheresABetterWay https://t.co/jOeTZ6OK64",5.530909090909091,achievement,💯
1790,1790,"['vk4mgl', 'scott', 'vk4', '112', 'beerburrum', '260m', '138', 'ipnp', 'vk4mgl', 'pnp']","Beerburrum, Beerburrum - North",3,2022,2,10,1,0.0,"01:46 VK4MGL (Scott) on VK4/SE-112 (Mt Beerburrum, 260m, 1 pt) 21.138 CW: Cq 15 cw *[iPnP] [VK4MGL] [PnP]",5.653333333333333,achievement,💯
1792,1792,"['wollert', 'vic']","Wallan, Victoria",3,2022,2,10,2,0.0,"@VicStormChasers @JaneBunn @abcmelbourne @Melbourne Wollert, VIC. https://t.co/xlBnQEWn1h",5.92,achievement,💯
1793,1793,"['bro', 'oce', 'twitter', 'shitshow', 'right', 'now']","Melbourne, Victoria",3,2022,2,10,1,0.0,Bro OCE Twitter is a shitshow right now https://t.co/E4fmU4zI3q,5.919999999999999,achievement,💯
1794,1794,"['the', 'end', 'the', 'day', 'with', 'these', 'people', 'not', 'voting', 'elections', 'because', 'know', 'where', 'percent', 'these', 'people', 'would', 'directing', 'their', 'preferences', 'down', 'the', 'line']","Canberra, Australian Capital Territory",3,2022,2,10,1,0.0,"At the end of the day I'm ok with these people not voting in elections because I know where 90 percent of these people would be directing their preferences down the line..

#Auspol https://t.co/j3IiVl0SQL",5.696000000000001,achievement,💯
1797,1797,"['how', 'exciting', 'all', 'the', 'best', 'with', 'this', 'one', 'and', 'keen', 'see', 'who', 'picks', 'uvto']","Melbourne, Victoria",3,2022,2,10,1,0.3181818181818182,"How exciting! All the best with this one, @tiffatronn. And keen to see who picks it up! 😃👏🏼🔥 https://t.co/73UbNmUvtO",5.853333333333334,achievement,💯
1799,1799,"['can', 'say', 'ever', 'had', 'actual', 'handwritten', 'letter', 'from', 'before', 'that', 'next', 'level', 'commitment', 'the', 'cause', 'even', 'wasted', 'this', 'catholic', 'lad']","Melbourne, Victoria",3,2022,2,10,1,0.0,Can’t say I’ve ever had an actual handwritten letter from JW before.That’s next level commitment to the cause even if wasted on this Catholic lad. https://t.co/ZWomtvWRRZ,5.6000000000000005,achievement,💯
1803,1803,"['coming', 'and', 'team', 'project']","Victoria, Australia",3,2022,2,10,1,0.1111111111111111,Hong Kong is coming !!    Tim Gurner and Maxcap team up on Gold Coast project https://t.co/GVWwymnpa1,5.92,achievement,💯
1808,1808,"['curious', 'who', 'people', 'think', 'better']","Sydney, New South Wales",3,2022,2,10,1,0.4285714285714285,I'm curious who people think is better,5.720000000000001,achievement,💯
1813,1813,"['kime', 'vencez', 'lan', 'biz']","Sydney, New South Wales",3,2022,2,10,1,0.0,kime güvencez lan biz https://t.co/lhbE1bhr4d,5.92,achievement,💯
1826,1826,"['wish', 'was', 'there', 'walking', 'that', 'bathroom', 'would', 'knees']","Sydney, New South Wales",3,2022,2,10,1,0.0526315789473684,I wish I was there walking in that bathroom. I would be on my knees https://t.co/APQI8hxatg,5.786666666666666,achievement,💯
1827,1827,"['this', 'fascinating', 'tweet', 'with', 'the', 'answers', 'given', 'have', 'learnt', 'lots', 'new', 'words', 'today']","Melbourne, Victoria",3,2022,2,10,1,0.1428571428571428,This is a fascinating tweet with the answers given. I have learnt lots of new words today https://t.co/O1hK1NaZdm,5.68,achievement,💯
1830,1830,"['that', 'the', 'closest', 'ever', 'get', 'the', 'field', 'again']","Sydney, New South Wales",3,2022,2,10,2,0.0,@FoxNews That’s the closest he’ll ever get to the field again,5.92,achievement,💯
1831,1831,"['arrived', 'all', 'elite']","Melbourne, Victoria",3,2022,2,10,1,0.0,He’s arrived!! @RealKeithLee is ALL ELITE!! #AEWDynamite @AEWonTV https://t.co/3MWxgXK1f4,5.92,achievement,💯
1832,1832,"['was', 'first', 'console']","Queanbeyan, New South Wales",3,2022,2,10,2,0.0,@Ninja Is was my first console https://t.co/WoV9RXVRcB,5.92,achievement,💯
1835,1835,['cute'],"Rockhampton, Queensland",3,2022,2,10,23,0.8333333333333334,@josie_irl So cute!  😊  #ClassyAsFuck,5.52,achievement,💯
1836,1836,"['sounded', 'good']","Adelaide, South Australia",3,2022,2,10,2,0.5,@deanpet74 @Gawlerjockey @RacingSA Sounded good Dean!,5.52,achievement,💯
1847,1847,"['love', 'see', 'friend']","Boat Harbour, New South Wales",3,2022,2,10,21,0.4444444444444444,"@ContessinaMedi Love to see it!

Gm my friend 🙌🏼",5.92,achievement,💯
1848,1848,"['back', 'home', 'and', 'dreaming', 'late', 'night', 'early', 'morning', 'cuddles', 'chats', 'and', 'giggles', 'with']","Sydney, New South Wales",3,2022,2,10,1,0.0,"Back home and dreaming of late night/early morning cuddles, chats, and giggles with @katekingxx ❤️ https://t.co/n5wBAqttRn",5.6571428571428575,achievement,💯
1850,1850,"['did', 'you', 'see', 'stricken', 'with', 'she', 'couldn', 'bring', 'herself', 'smile', 'making', 'impossible', 'stand', 'for', 'the', 'ovation', 'not', 'good', 'bunch', 'these', 'liberal', 'women']","Central Coast, New South Wales",3,2022,2,10,1,0.0263157894736842,Did you see Anne Ruston 😒 // Stricken with Colic she couldn’t bring herself to smile making it impossible to stand up for the ovation - Not a good bunch these liberal women ….🤷‍♂️ https://t.co/FgW0eNzLSf,5.731428571428572,achievement,💯
1859,1859,"['fuck', 'like']","Darwin, Northern Territory",3,2022,2,10,2,0.0,"@MoarToast Fuck, I like it 👍",5.72,achievement,💯
1861,1861,"['cornish', 'pastie', 'and', 'sauce']","South Australia, Australia",3,2022,2,10,2,0.0,@MoarToast Cornish pastie and sauce?,5.786666666666666,achievement,💯
1862,1862,"['what', 'about', 'finger', 'bun']","Port Lincoln, South Australia",3,2022,2,10,3,0.0,@david_heath @MoarToast What about a finger bun?,5.653333333333333,achievement,💯
1866,1866,"['believe', 'when', 'seen']","Adelaide, South Australia",3,2022,2,10,10,0.0,@VoicesWentworth Believe when Seen.....,5.92,achievement,💯
1869,1869,['congratulations'],"Brisbane, Queensland",3,2022,2,10,9,0.5,@emelaarghh @atemassoc Congratulations Margaret.,5.72,achievement,💯
1870,1870,"['looks', 'like', 'still', 'their', 'too', 'hard', 'can', 'fudged', 'basket']","Sydney, New South Wales",3,2022,2,10,1,0.0526315789473684,Looks like it’s still in their “too hard can’t be fudged” basket 🙄 #Twitter #SocialMedia https://t.co/YmRsyigJr1,5.819999999999999,achievement,💯
1874,1874,"['might', 'need', 'dust', 'off', 'the', 'helmet', 'been', 'while']","Darling Downs, Perth (WA)",3,2022,2,10,1,0.0,I might need to dust off the helmet .It’s been a while. https://t.co/fD4BZ7QeZY,5.786666666666666,leisure,🏄
1877,1877,"['that', 'was', 'siiiiiiiiiiiiiick']","Melbourne, Victoria",3,2022,2,10,1,0.0,That was siiiiiiiiiiiiiick.,5.920000000000001,achievement,💯
1878,1878,"['understand', 'where', 'you', 'are', 'coming', 'from', 'nephew', 'trans', 'kid', 'and', 'gets', 'all', 'our', 'love', 'and', 'support', 'that', 'can', 'give', 'him']","Perth, Western Australia",3,2022,2,10,4,0.1785714285714285,@AenesidemusOZ I understand where you are coming from as my Nephew is a trans kid and he gets all our love and support that we can give him,5.582222222222222,achievement,💯
1880,1880,"['the', 'gig', 'economy', 'alive', 'and', 'well', 'hire', 'companies', 'will', 'now', 'supply', 'the', 'fruit', 'and', 'vegetable', 'industries', 'with', 'cheap', 'labour', 'high', 'court', 'lesson', 'employers', 'are', 'not', 'your', 'friends']","Victoria, Australia",3,2022,2,10,1,0.027027027027027,@grheard @psimpsonmorgan  The gig economy is alive and well !!  Labour Hire companies will now supply the fruit and vegetable industries with cheap labour. @sallymcmanus  A High Court lesson: employers are not your friends https://t.co/6IxHG8SDcJ,5.531428571428572,affection,💕
1885,1885,"['wow', 'piece', 'work']","Melbourne, Victoria",3,2022,2,10,1,0.5,Wow Selin is a piece of work #mafsau,5.92,achievement,💯
1886,1886,"['what', 'the', 'religious', 'discrimination', 'bill', 'see', 'what', 'the', 'most', 'relevant', 'court', 'case', 'google', 'kerslake', 'sunol', 'case', 'law', 'stealth', 'using', 'suppression', 'orders']","Newcastle, New South Wales",3,2022,2,10,2,0.0,@LyleShelton What’s the RELIGIOUS DISCRIMINATION BILL?  See  https://t.co/fUI3oaHa4S    What’s the most relevant court case in Australia?  Google *Kerslake v Sunol*. Case-law by stealth using suppression orders,5.777142857142857,achievement,💯
1887,1887,"['what', 'the', 'religious', 'discrimination', 'bill', 'see', 'what', 'the', 'most', 'relevant', 'court', 'case', 'australia', 'google', 'kerslake', 'sunol', 'case', 'law', 'stealth', 'using', 'suppression', 'orders']","Newcastle, New South Wales",3,2022,2,10,2,0.0,@LyleShelton What’s the RELIGIOUS DISCRIMINATION BILL?  See  https://t.co/fUI3oaYd6S    What’s the most relevant court case in Australia?  Google *Kerslake v Sunol*. Case-law by stealth using suppression orders,5.77,achievement,💯
1888,1888,"['massive', 'mark']","Gold Coast, Queensland",3,2022,2,10,4,0.0,@CeagleChris Massive mark up.,5.92,achievement,💯
1894,1894,"['that', 'screenshot', 'aud']","Sydney, New South Wales",3,2022,2,10,7,0.0,@zbendr It's that screenshot in aud?,5.52,achievement,💯
1896,1896,"['just', 'posted', 'photo', 'triumph', 'motorcycles', 'australia']","Melbourne, Victoria",3,2022,2,10,1,0.3333333333333333,Just posted a photo @ Triumph Motorcycles Australia https://t.co/wqB9b5IxXc,5.48,achievement,💯
