word,valence
resign,0.25
pesky,0.25
heart disease,0.25
needle,0.25
bellow,0.248
repulsion,0.247
petulant,0.247
misplaced,0.247
alienate,0.247
debrief,0.247
rift,0.246
dreadfully,0.246
untimely,0.245
broke,0.245
infeasible,0.245
faker,0.245
callous,0.245
tempest,0.245
wilted,0.245
swamp,0.245
ihatespiders,0.245
tacky,0.245
meddling,0.245
curt,0.245
prosecution,0.245
deluge,0.245
separatist,0.245
blindness,0.245
defer,0.245
disapproving,0.245
carelessness,0.245
rebellion,0.245
daze,0.245
blinded,0.245
removal,0.245
inactivate,0.245
snore,0.245
recidivism,0.245
remand,0.245
sunless,0.245
indictment,0.245
degeneration,0.245
infraction,0.245
syncope,0.245
myopia,0.245
rifleman,0.245
moody,0.245
pimple,0.245
kneeling,0.245
insulation,0.245
cringe,0.245
drooping,0.245
departed,0.245
worry,0.245
finalized,0.245
screaming,0.245
stained,0.245
late,0.245
larva,0.245
collision,0.245
mercenary,0.245
glum,0.244
wracking,0.244
rummage,0.243
detachment,0.243
emetophobia,0.243
distract,0.241
alarm,0.241
unrecorded,0.241
passivity,0.241
nether,0.24
discard,0.24
unrepentant,0.24
starvation,0.24
squander,0.24
missile,0.24
inadequateness,0.24
deficient,0.24
yell,0.24
suture,0.24
poacher,0.24
turd,0.24
lesion,0.24
antagonist,0.24
telltale,0.24
risk,0.24
pressing,0.24
consequence,0.24
headstone,0.24
bossy,0.24
hothead,0.24
orc,0.24
overriding,0.24
overturn,0.24
haughty,0.24
sneaky,0.24
discards,0.24
feared,0.24
unruly,0.24
recluse,0.24
childloss,0.24
backwardness,0.24
radioactivity,0.24
fucksake,0.24
excuse,0.24
rampage,0.24
cramped,0.24
fuming,0.24
paganism,0.24
exclusion,0.24
diminish,0.24
scumbag,0.24
clouded,0.24
resigned,0.24
closed,0.24
ablaze,0.24
incision,0.24
unannounced,0.24
stifle,0.24
wont,0.24
sparse,0.24
druggist,0.24
leavemealone,0.24
sanctimonious,0.24
reluctance,0.24
sharpshooter,0.24
discontent,0.24
unconscious,0.24
cleaver,0.24
heck,0.24
sodding,0.24
judging,0.24
wheelchair,0.24
methadone,0.24
suspend,0.24
bombardier,0.24
unacknowledged,0.24
tiresome,0.24
spastic,0.24
thug,0.24
shrapnel,0.24
expenses,0.24
shut,0.24
untold,0.24
reproach,0.24
criticized,0.24
pillage,0.24
separate,0.24
viral,0.24
beggar,0.24
volcano,0.24
heartsick,0.24
agitation,0.24
downtime,0.24
jailbird,0.24
forgetful,0.24
feces,0.24
obliterated,0.24
hypodermic,0.24
disbursement,0.24
gaol,0.24
envy,0.24
erase,0.24
morose,0.24
goodbye,0.24
unspecified,0.24
extinguish,0.24
lockup,0.24
belated,0.24
drunkard,0.24
pissedoff,0.24
tidal wave,0.24
waiting,0.239
unplug,0.239
oozing,0.238
craziness,0.238
decadence,0.237
sinner,0.237
betting,0.237
swollen,0.236
vanish,0.236
subdued,0.236
executioner,0.235
groggy,0.235
shabby,0.235
werewolf,0.235
opposite,0.235
melodramatic,0.235
trample,0.235
teasing,0.235
disclaim,0.235
odious,0.235
forensics,0.235
traps,0.235
languish,0.235
forgotten,0.235
snooze,0.235
lessen,0.235
ingrate,0.235
rebel,0.235
insurgent,0.235
casualty,0.235
nervous,0.235
stale,0.235
ferocity,0.235
varicose,0.235
anxiousness,0.235
unmanned,0.235
stampede,0.235
maggot,0.235
deactivate,0.235
moss,0.235
substandard,0.235
foolishness,0.235
forgery,0.235
shocker,0.235
barbaric,0.235
marginal,0.235
unfeeling,0.235
interment,0.235
captive,0.235
nicotine,0.235
disruption,0.235
endocarditis,0.235
scratchy,0.235
foiled,0.235
squirm,0.235
inmate,0.235
hit,0.235
pox,0.235
isolate,0.235
difficult,0.235
crestfallen,0.235
loafer,0.235
moldy,0.235
caveman,0.235
humpback,0.235
absentee,0.235
autism,0.235
embattled,0.235
prejudiced,0.235
jammed,0.235
lash,0.235
thyroid,0.234
porky,0.234
attestation,0.234
modicum,0.234
spitfire,0.233
delirium,0.233
jerky,0.233
discontinuous,0.233
distance,0.233
posthumous,0.232
workload,0.231
insomniac,0.231
recede,0.231
retrenchment,0.23
angina,0.23
insolvent,0.23
bewildered,0.23
queasiness,0.23
revenge,0.23
disinformation,0.23
unconstitutional,0.23
regret,0.23
pornographic,0.23
flu,0.23
impound,0.23
faceless,0.23
smear,0.23
offense,0.23
differ,0.23
curtailment,0.23
deniability,0.23
seclusion,0.23
ohshit,0.23
confusing,0.229
dumpster,0.229
adulterer,0.229
fucking,0.229
canceling,0.229
perjury,0.229
bygone,0.229
appendage,0.229
sepsis,0.229
pandemonium,0.229
nonpayment,0.229
unseat,0.229
perishing,0.229
improper,0.229
elusive,0.229
seared,0.229
closure,0.229
punch,0.229
dusky,0.229
cyanide,0.229
evasion,0.229
asthmatic,0.229
wheeze,0.229
snub,0.229
stifled,0.229
growthefuckup,0.229
feudalism,0.229
morphine,0.229
burning,0.229
limited,0.229
disquieted,0.229
shout,0.229
marooned,0.229
fidgety,0.229
pedantic,0.229
oblivious,0.229
burdensome,0.229
soscared,0.229
bloat,0.229
extrusion,0.229
pernicious,0.229
squeaky,0.229
snare,0.229
stomped,0.229
intimidating,0.229
bullheaded,0.229
penitentiary,0.229
warning,0.229
embargo,0.229
insurrection,0.229
dilapidated,0.229
quits,0.229
bereft,0.229
obsession,0.229
discarded,0.229
syndrome,0.229
lacking,0.229
disuse,0.229
moderate disgust,0.229
unrealistic,0.229
spider,0.229
incineration,0.229
mosquito,0.229
green snake,0.229
exasperated,0.229
reduced,0.229
balk,0.229
wrecker,0.229
seedy,0.229
mortality,0.229
trespass,0.229
heretical,0.229
extradition,0.229
leftout,0.229
abhorrent,0.229
euthanasia,0.229
smuggling,0.229
dizziness,0.229
perpetrator,0.229
scatter,0.229
persecution,0.229
attrition,0.229
doldrums,0.229
distant,0.229
dislocation,0.229
skepticism,0.229
deadbeat,0.229
unclear,0.229
tort,0.229
misplace,0.229
grr,0.229
sucking,0.227
disoriented,0.227
unsightly,0.226
knotted,0.226
wilt,0.226
embarrassing,0.226
immobile,0.225
sad,0.225
captivity,0.225
mocked,0.225
yousuck,0.225
receding,0.224
intoxicating,0.224
crow,0.224
straitjacket,0.224
unordered,0.224
jitters,0.224
stowaway,0.224
suspended,0.224
hysteria,0.224
risky,0.224
foul,0.224
overplayed,0.224
cancellation,0.224
inconvenient,0.224
fishy,0.224
carsick,0.224
repel,0.224
exaggerated,0.224
wiretap,0.224
dagger,0.224
carnivorous,0.224
doubting,0.224
matador,0.224
overrule,0.224
sluggish,0.224
stoppage,0.224
discoloration,0.224
cracked,0.224
shooter,0.224
clingy,0.224
shred,0.224
wait,0.224
slutty,0.224
tedium,0.224
antagonism,0.224
inexplicable,0.224
undetected,0.224
aggravate,0.224
typo,0.224
conjuring,0.224
fled,0.224
inconsiderate,0.224
rickety,0.224
fictitious,0.224
decreased,0.224
solitary,0.224
crass,0.223
obligation,0.222
intercept,0.221
petrified,0.221
capricious,0.221
surly,0.221
isolated,0.221
confused,0.22
wreck,0.22
lag,0.22
discouraged,0.22
pathological,0.22
firearms,0.22
insufferable,0.22
unattainable,0.22
desist,0.22
foreclose,0.22
bandage,0.22
materialism,0.22
wry,0.219
crushing,0.219
mad,0.219
curfew,0.219
warhead,0.219
burp,0.219
sue,0.219
exorcist,0.219
freakingout,0.219
undeserved,0.219
censure,0.219
restless,0.219
rash,0.219
slippery,0.219
burnout,0.219
iniquity,0.219
litigant,0.219
lawless,0.219
dogface,0.219
whack,0.219
suffocate,0.219
pitiful,0.219
hateeee,0.219
devoid,0.219
weaponry,0.219
blemish,0.219
herpesvirus,0.219
unnecessary,0.219
listless,0.219
drainage,0.219
perforated,0.219
tantrum,0.219
lawsuit,0.219
guerrilla,0.219
ripper,0.219
delirious,0.219
dontunderstand,0.219
ungrateful,0.219
quicksand,0.219
hussy,0.219
burn,0.219
flighty,0.219
vagrancy,0.219
undoing,0.219
reduce,0.219
sordid,0.219
savagery,0.219
nuclear,0.219
descending,0.219
snatch,0.219
insensitive,0.219
delusional,0.219
faggot,0.219
heaviness,0.219
calamitous,0.219
bogus,0.219
censorship,0.219
piranha,0.219
obsessive,0.219
python,0.219
depress,0.219
leftovers,0.219
raging,0.219
obsessed,0.219
debased,0.219
rheumatism,0.219
bite,0.219
unfamiliar,0.219
wounding,0.219
scarecrow,0.219
impertinent,0.219
cigarette,0.219
humbug,0.219
debtor,0.219
lurk,0.219
tricky,0.219
frigid,0.219
severely,0.219
ultimatum,0.219
hangry,0.219
torpedo,0.219
rant,0.219
darkly,0.219
blood,0.219
coma,0.219
dispute,0.219
promiscuity,0.219
warped,0.219
penance,0.219
inflation,0.219
bitter,0.218
brick,0.217
gang,0.217
stone,0.216
flammable,0.216
cloning,0.216
obesity,0.215
restrictive,0.215
beast,0.214
aging,0.214
deadline,0.214
astigmatism,0.214
fucktard,0.214
tuberculosis,0.214
urinal,0.214
somersault,0.214
insipid,0.214
screech,0.214
repression,0.214
chemo,0.214
impudence,0.214
scorch,0.214
drunkenness,0.214
lateness,0.214
hooker,0.214
sceptical,0.214
dislodge,0.214
shitfaced,0.214
ravage,0.214
promiscuous,0.214
tartar,0.214
narcissism,0.214
thumping,0.214
gaunt,0.214
roughness,0.214
vesicular,0.214
jaundice,0.214
cancel,0.214
snot,0.214
drug,0.214
frown,0.214
latrines,0.214
disappearance,0.214
mangy,0.214
saliva,0.214
unverified,0.214
scourge,0.214
zombie,0.214
dire,0.214
jerks,0.214
nonsense,0.214
exasperation,0.214
lethargic,0.214
sleepless,0.213
untitled,0.213
dyspepsia,0.212
complicated,0.211
fragment,0.211
flatulence,0.21
misdemeanor,0.21
truculent,0.21
blasphemous,0.21
interrupt,0.21
tempt,0.21
jarring,0.21
frantic,0.21
battering,0.21
overtired,0.21
redundant,0.21
disordered,0.21
intimidate,0.21
scrounge,0.21
psychiatric,0.21
petty,0.21
cuckold,0.21
provocation,0.21
misconception,0.21
complicate,0.21
irritated,0.21
axis,0.209
outburst,0.209
harrowing,0.209
unintelligible,0.208
suspicions,0.208
unromantic,0.208
disparity,0.208
shrug,0.208
vanished,0.208
sewerage,0.208
dick,0.208
ruthless,0.208
disqualify,0.208
fistfight,0.208
collapse,0.208
bothering,0.208
decompression,0.208
quandary,0.208
dastardly,0.208
fatalism,0.208
glaucoma,0.208
impeach,0.208
blacken,0.208
bureaucrat,0.208
penal,0.208
smoker,0.208
somewhat negative,0.208
sacrifice,0.208
scattered,0.208
unsettled,0.208
inattention,0.208
gasping,0.208
chilling,0.208
castaway,0.208
flood,0.208
pneumonia,0.208
whiny,0.208
unconscionable,0.208
disrepute,0.208
charred,0.208
lying,0.208
itching,0.208
insulated,0.208
lymphoma,0.208
repress,0.208
colonoscopy,0.208
obscurity,0.208
hidden,0.208
derelict,0.208
eradication,0.208
bother,0.208
bipolar,0.208
subtract,0.208
unaware,0.208
bout,0.208
vasectomy,0.208
miser,0.208
underrated,0.208
guilt,0.208
nonexistent,0.208
illogical,0.208
blindfolded,0.208
sardonic,0.208
derogation,0.208
heartbreak,0.208
crisis,0.208
wobbly,0.208
asunder,0.208
erode,0.208
tearful,0.208
hunchback,0.208
tumultuous,0.208
mistake,0.208
down,0.208
dissenting,0.208
inexperience,0.208
confiscation,0.208
solitude,0.208
vicious,0.208
pissingmeoff,0.208
unreachable,0.208
retrograde,0.208
contagion,0.208
whip,0.208
skeptical,0.207
detonator,0.207
conspire,0.206
probation,0.206
felony,0.206
contempt,0.206
flunky,0.205
widowed,0.205
errant,0.205
unwillingness,0.204
bleak,0.204
cheerless,0.204
miffed,0.204
suspicion,0.204
interrupts,0.204
snowstorm,0.204
menopause,0.204
brunt,0.204
discolored,0.204
tombstone,0.204
infrequently,0.204
savage,0.204
puke,0.204
oncology,0.204
contemptuous,0.204
anarchist,0.204
woefully,0.204
handicapped,0.204
prohibition,0.204
mafia,0.204
wrenching,0.204
alarming,0.204
delay,0.204
tardy,0.204
sweltering,0.204
puzzled,0.204
kamikaze,0.204
dissolution,0.204
unprepared,0.204
dispirited,0.204
dictatorial,0.204
obstacle,0.204
obstructive,0.204
unwillingly,0.204
tarnish,0.204
debt,0.204
hamper,0.204
nothingness,0.204
busted,0.204
indigestion,0.204
cardiology,0.203
sneaking,0.203
detrimental,0.203
burial,0.203
frostbite,0.203
succumb,0.202
falling,0.202
peck,0.202
sanction,0.201
heaving,0.201
sterility,0.201
hellhole,0.2
selfishness,0.2
charlatan,0.2
maniacal,0.2
idler,0.2
emergency,0.2
downfall,0.2
invader,0.2
whorehouse,0.2
stupefy,0.2
compel,0.2
nohope,0.2
fascist,0.2
unsatisfied,0.2
cellulite,0.2
shotgun,0.2
dizzy,0.199
jackhammer,0.199
dispassionate,0.199
lost,0.199
rubbish,0.198
antipathy,0.198
avarice,0.198
grunting,0.198
setback,0.198
nuisance,0.198
inexpressible,0.198
punishable,0.198
neurotic,0.198
snipe,0.198
rigidity,0.198
topple,0.198
lone,0.198
disarray,0.198
expired,0.198
crude,0.198
taboo,0.198
crabby,0.198
armament,0.198
hurdle,0.198
grime,0.198
misrepresent,0.198
raggedy,0.198
sacrificial,0.198
turmoil,0.198
impotence,0.198
surrendering,0.198
asthma,0.198
ire,0.198
unimpressed,0.198
cholesterol,0.198
castration,0.198
isolation,0.198
precipice,0.198
deformed,0.198
dark,0.198
abominate,0.198
onslaught,0.198
inconceivable,0.198
end,0.198
sloth,0.198
accusative,0.198
fat,0.198
ragged,0.198
whipped,0.198
puncture,0.198
brainwash,0.198
witless,0.198
subversive,0.198
forbidding,0.198
fuck,0.198
insomnia,0.198
vendetta,0.198
lament,0.198
harlot,0.198
psychotic,0.198
boa constrictor,0.198
irrationality,0.198
separation,0.198
grumpy,0.198
asphyxia,0.198
scorpion,0.198
inactivation,0.198
smug,0.198
vulnerable,0.198
condolences,0.198
cutters,0.197
gothic,0.197
mortal,0.196
incompatible,0.196
smash,0.195
shortcoming,0.195
stunted,0.194
cranny,0.194
cranky,0.194
masochism,0.194
retaliatory,0.194
spasm,0.194
disingenuous,0.194
drunk,0.194
lethargy,0.194
fart,0.194
heathen,0.194
dull,0.194
growl,0.194
impatiently,0.194
crash,0.194
conceited,0.194
drastic,0.194
distracted,0.194
decompose,0.194
dialysis,0.194
revolver,0.194
twit,0.194
filth,0.194
jailer,0.194
thunderstruck,0.194
invasive,0.194
hypochondriac,0.194
secondhand,0.194
smuggle,0.194
denial,0.194
urn,0.194
appalled,0.194
expiry,0.194
jerk,0.194
unworthy,0.194
spanking,0.194
fever,0.194
cramp,0.194
breakable,0.194
bowels,0.194
rid,0.194
thoughtless,0.194
weakling,0.194
tortuous,0.194
scold,0.194
boring,0.194
bitterly,0.194
weary,0.194
scruffy,0.194
deprivation,0.194
frowning,0.194
dismal,0.194
bacterium,0.194
alzheimers,0.194
slump,0.194
belch,0.194
chicken pox,0.194
retard,0.194
exaggerate,0.193
rivalry,0.192
armaments,0.192
unattached,0.192
squall,0.191
psychiatry,0.191
shutter,0.191
irreverent,0.191
freeze,0.191
dishonest,0.191
uneasiness,0.19
shrinking,0.19
strain,0.19
freaky,0.19
downside,0.19
slightly negative,0.19
fuckoff,0.19
expulsion,0.19
inefficient,0.19
malady,0.19
barbarism,0.19
unconvincing,0.19
remiss,0.19
radioactive,0.19
imperfection,0.19
extermination,0.19
limitation,0.19
aloof,0.189
underhanded,0.188
repressed,0.188
rigged,0.188
disbelieve,0.188
defloration,0.188
arseholes,0.188
toothache,0.188
offended,0.188
hangover,0.188
dumb,0.188
hostile,0.188
unconnected,0.188
immorality,0.188
anomaly,0.188
unsuitable,0.188
indict,0.188
deflection,0.188
splitting,0.188
incriminate,0.188
impermissible,0.188
bitchy,0.188
obituary,0.188
denied,0.188
dehydration,0.188
gunpoint,0.188
garbage,0.188
anemia,0.188
irate,0.188
uncomfortable,0.188
anthrax,0.188
sourpuss,0.188
unfinished,0.188
melancholy,0.188
scream,0.188
smoke,0.188
manipulation,0.188
incestuous,0.188
jackass,0.188
darkroom,0.188
paraplegic,0.188
firing,0.188
mediocre,0.188
voodoo,0.188
leakage,0.188
bloodshot,0.188
wane,0.188
expropriation,0.188
paralyze,0.188
hag,0.188
delayed,0.188
disbelief,0.188
withered,0.188
pest,0.188
disorderly,0.188
rattlesnake,0.188
wimpy,0.188
spam,0.188
alarmed,0.188
multiple sclerosis,0.188
minefield,0.188
mayhem,0.188
fault,0.188
empty,0.188
storm,0.188
inadmissible,0.188
apathetic,0.188
uncharted,0.188
sickly,0.188
chased,0.188
illicit,0.188
ejection,0.188
wasted,0.188
insecticide,0.188
punched,0.188
downward,0.188
adulterated,0.188
mobster,0.188
absurd,0.188
dunce,0.188
insufficient,0.188
hasty,0.188
lewd,0.188
armed,0.188
erupt,0.188
dismissive,0.188
cockroach,0.188
opposing,0.188
uncontrolled,0.188
rotting,0.188
disloyalty,0.187
cellblock,0.186
invalidity,0.186
disrupting,0.186
snide,0.186
lurid,0.186
cytomegalovirus,0.186
oppress,0.186
eviction,0.185
attacker,0.185
eschew,0.184
distaste,0.184
louse,0.184
apathy,0.184
ruination,0.184
indecision,0.184
exile,0.184
contagious,0.184
heist,0.184
rabble,0.184
mindless,0.184
uptight,0.184
short,0.184
repelling,0.184
muddle,0.184
bawdy,0.184
scapegoat,0.184
tamper,0.184
slander,0.184
unfulfilled,0.184
wimp,0.184
gripe,0.184
assailant,0.184
illegitimate,0.184
badhabit,0.184
orphanage,0.184
discourage,0.184
hypothermia,0.184
inoperable,0.184
varicella,0.184
somber,0.184
unmoved,0.184
exhume,0.184
turbidity,0.184
forfeiture,0.184
folly,0.184
nefarious,0.184
mucked,0.184
interruption,0.184
widower,0.184
unapproved,0.184
faulty,0.184
embarrassed,0.184
dupe,0.184
faeces,0.184
skeleton,0.183
witchcraft,0.183
backside,0.182
withdrawn,0.182
peeper,0.182
ranting,0.181
marred,0.181
debatable,0.181
invalidation,0.181
melancholic,0.181
invalid,0.18
grueling,0.18
refuse,0.18
addiction,0.18
mournful,0.18
pissesmeoff,0.18
snotty,0.18
mousetrap,0.18
firestorm,0.18
weak,0.18
unaccountable,0.18
forced,0.18
idle,0.179
splint,0.179
folded,0.179
killjoy,0.178
spurious,0.178
protocol,0.178
hysterectomy,0.178
indolent,0.177
breach,0.177
manipulative,0.177
slimy,0.177
plead,0.177
miscalculation,0.177
atrophy,0.177
intimidation,0.177
infidel,0.177
thorny,0.177
electrocution,0.177
unearned,0.177
hassle,0.177
barbed,0.177
unattractive,0.177
irresponsible,0.177
infamy,0.177
seizure,0.177
exhumation,0.177
misunderstand,0.177
fall,0.177
sin,0.177
unwanted,0.177
unmanageable,0.177
undesirable,0.177
negligible,0.177
disregard,0.177
emptiness,0.177
inflammatory,0.177
hurricane,0.177
petrify,0.177
metastasis,0.177
belittled,0.177
convict,0.177
snags,0.177
unconsciousness,0.177
entrapment,0.177
moderate negative,0.177
intimidated,0.177
unspoken,0.177
indiscreet,0.177
underworld,0.177
contraband,0.177
sequestration,0.177
obliteration,0.177
famished,0.177
unneeded,0.177
misled,0.177
hearse,0.177
uneducated,0.177
woozy,0.177
fail,0.177
confrontation,0.177
scavenger,0.177
misunderstood,0.177
punished,0.177
neglecting,0.177
exterminate,0.177
stalker,0.177
ineptitude,0.177
injurious,0.177
appendectomy,0.177
trembling,0.177
castrate,0.177
fright,0.177
clashing,0.177
noxious,0.177
inferiority,0.177
inundation,0.177
unconventional,0.177
mourning,0.177
begrudge,0.177
abashed,0.177
bacteria,0.177
junkyard,0.177
uncaring,0.177
pitfall,0.177
detestation,0.177
absent,0.177
villain,0.177
reek,0.177
mongoloid,0.177
incongruous,0.177
